code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021
CPV,,,,,,,0.630766667,0.623133333,0.6246,0.63,0.645666667,0.591,0.611,0.641666667,0.628333333
CRI,0.598266667,0.6087,0.621566667,0.630766667,0.634266667,0.6439,0.638366667,0.6406,0.630433333,0.650666667,0.657,0.644333333,0.673333333,0.717333333,0.723
CUB,,0.631,0.634533333,0.632,0.642266667,0.6612,0.6642,0.680533333,0.649266667,0.662,0.661666667,0.670333333,0.674,0.669,0.67
CYP,0.534266667,0.5477,0.570666667,0.572233333,0.5623,0.5523,0.574233333,0.583466667,0.574266667,0.57,0.587666667,0.589666667,0.589666667,0.600333333,0.623
CZE,0.5685,0.569333333,0.576233333,0.5788,0.586933333,0.5788,0.576,0.576433333,0.571866667,0.59,0.593666667,0.591,0.597,0.615333333,0.621666667
DEU,0.676833333,0.689633333,0.659766667,0.667133333,0.6778,0.685866667,0.691166667,0.684966667,0.7127,0.712333333,0.695,0.712333333,0.709333333,0.724,0.737333333
DNK,0.670866667,0.679366667,0.681866667,0.6939,0.704433333,0.712266667,0.7123,0.712566667,0.7453,0.699,0.681333333,0.711333333,0.713333333,0.718666667,0.702333333
DOM,0.558733333,0.567433333,0.572666667,0.588066667,0.579533333,0.567266667,0.564133333,0.5919,0.5973,0.590666667,0.577333333,0.602666667,0.608666667,0.607,0.606
DZA,0.4787,0.485333333,0.490966667,0.492,0.484866667,0.4768,0.492866667,0.4735,0.502166667,0.520333333,0.534,0.514666667,0.518,0.524,0.524333333
ECU,0.5312,0.590966667,0.618933333,0.6361,0.617633333,0.612766667,0.6355,0.659966667,0.667466667,0.656666667,0.641333333,0.640333333,0.645333333,0.645666667,0.663333333
EGY,0.446833333,0.450633333,0.453733333,0.457633333,0.460933333,0.4655,0.471066667,0.465766667,0.482966667,0.474666667,0.494333333,0.486666667,0.494333333,0.514666667,0.53
ESP,0.651533333,0.668133333,0.646533333,0.655,0.682066667,0.685266667,0.642466667,0.644433333,0.652733333,0.666,0.660666667,0.669666667,0.670666667,0.735333333,0.729333333
EST,0.599433333,0.608,0.6171,0.619466667,0.609933333,0.605233333,0.603933333,0.606566667,0.6092,0.672666667,0.668666667,0.648,0.652333333,0.676666667,0.651666667
ETH,0.469933333,0.475933333,0.459466667,0.470166667,0.478,0.493533333,0.502066667,0.501866667,0.4951,0.527,0.556666667,0.548666667,0.549333333,0.615,0.597333333
